timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,,
2017-03-20,0.2940,0.2940,0.2940,0.2940,0.2940,0,0.0000,1.0000,,
2017-03-17,0.2890,0.2890,0.2890,0.2890,0.2890,0,0.0000,1.0000,,
2017-03-16,0.2820,0.2820,0.2820,0.2820,0.2820,0,0.0000,1.0000,,
2017-03-15,0.2800,0.2800,0.2800,0.2800,0.2800,0,0.0000,1.0000,,
2017-03-14,0.2790,0.2790,0.2790,0.2790,0.2790,0,0.0000,1.0000,,
2017-03-13,0.2800,0.2800,0.2800,0.2800,0.2800,0,0.0000,1.0000,,
2017-03-10,0.2860,0.2860,0.2860,0.2860,0.2860,0,0.0000,1.0000,,
2017-03-09,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-08,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-07,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-06,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-03,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-02,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-03-01,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-28,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-27,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-24,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-23,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-22,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-21,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-17,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-16,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
2017-02-15,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000,,
